Nr,Tree name,product_category,Years,Business as usual,Combined effect,Compost,Technical and Market support,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2041,0,0,0,0,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2042,0.015984806,0.018929605,0.016804789,0.018736917,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2043,0.014781871,0.017833728,0.016082494,0.017663209,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2044,0.014452745,0.016669709,0.014987837,0.016470357,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2045,0.01809372,0.021469204,0.019015878,0.021280867,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2046,0.017196415,0.020082627,0.017930433,0.019762107,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2047,0,0,0,0,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2048,0,0,0,0,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2049,0,0,0,0,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2050,0.014782917,0.017425426,0.015738641,0.017390766,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2051,0.015180643,0.017657977,0.015520474,0.017594583,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2052,0.014602238,0.017290418,0.014941283,0.017248308,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2053,0.012194774,0.014212303,0.012562915,0.0141849,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2054,0.018311843,0.021515206,0.018956319,0.021469993,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2055,0,0,0,0,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2056,0,0,0,0,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2057,0,0,0,0,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2058,0.013959431,0.01652091,0.01457675,0.016489249,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2059,0.016007842,0.019231953,0.017167022,0.019161805,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2060,0.015537918,0.017986335,0.015963495,0.017966826,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2061,0.021554349,0.025485987,0.022802469,0.025314512,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2062,0.018559342,0.021884329,0.019488776,0.02174149,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2063,0,0,0,0,,,
3,Pepper  (local) [single vine;  Fairchain],Spice,2064,0,0,0,0,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2024,0.052715733,0.106569811,0.095674799,0.059814446,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2025,0.065651463,0.083304123,0.075893125,0.071572536,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2026,0.078828032,0.091822423,0.083990779,0.081951027,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2027,0.072475116,0.090399031,0.082188945,0.080924319,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2028,0.073005211,0.085604104,0.079511688,0.078695099,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2029,0.119382005,0.128799127,0.116375299,0.12947649,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2030,0.085897311,0.103318578,0.095742748,0.102981696,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2031,0.069753949,0.071778897,0.066839382,0.068972612,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2032,0.092318525,0.104498355,0.095741274,0.104030923,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2033,0.06948921,0.079018524,0.073123474,0.078849801,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2034,0.060572336,0.069339943,0.06228847,0.068649121,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2035,0.04573535,0.051913961,0.048369217,0.053382864,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2036,0.042732433,0.049109395,0.045895624,0.050596217,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2037,0.052651957,0.060972467,0.056870077,0.061680308,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2038,0.044420159,0.053152189,0.049146382,0.050261349,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2039,0.05554796,0.067174175,0.060475893,0.06120469,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2040,0.070568748,0.084131273,0.075684952,0.076429119,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2041,0.079019355,0.095684926,0.085901672,0.084798379,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2042,0.076447646,0.096364638,0.088127783,0.087238555,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2043,0.05781749,0.072971876,0.067761228,0.066117451,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2044,0.048622942,0.056337061,0.051694641,0.051408944,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2045,0.057453667,0.070745739,0.065352941,0.0643988,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2046,0,0,0,0,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2047,0,0,0,0,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2048,0,0,0,0,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2049,0,0,0,0,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2050,0.060711617,0.070848234,0.064686317,0.071072732,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2051,0.051668623,0.053784874,0.049530014,0.053631171,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2052,0.051144012,0.055058026,0.048669955,0.055646213,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2053,0.051184883,0.055600306,0.050874063,0.056011616,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2054,0.082474975,0.093564586,0.084297983,0.093495068,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2055,0.077025646,0.09014519,0.082100104,0.090755967,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2056,0.053825979,0.064811502,0.058931477,0.06475813,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2057,0.0819658,0.103021797,0.094296954,0.1032328,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2058,0.072314901,0.084980461,0.078375689,0.081816077,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2059,0.051392098,0.063983707,0.0583917,0.058752601,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2060,0.060112455,0.070071906,0.064552289,0.065077432,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2061,0.08427805,0.107021579,0.095592681,0.094068768,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2062,0.065719406,0.077127586,0.070850093,0.069348985,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2063,0.093632796,0.112335785,0.102215546,0.10051752,,,
3,Avocado (grafted) [Orchard],Fruit (improved),2064,0.057402473,0.067644744,0.062506096,0.062502223,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2024,0.000753981,0.001081284,0.000980703,0.000828668,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2025,0.000856688,0.001200682,0.00108987,0.000940066,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2026,0.000984423,0.001331706,0.001210442,0.00106855,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2027,0.001084522,0.001447433,0.001315694,0.001183025,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2028,0.001177181,0.001540642,0.001404809,0.001281699,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2029,0.001381352,0.001737063,0.001581176,0.001502658,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2030,0.001481193,0.001850597,0.0016889,0.001635944,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2031,0.001530538,0.001872747,0.001712549,0.001669727,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2032,0.001633694,0.001977134,0.001808489,0.001790775,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2033,0.001668886,0.002006664,0.001837704,0.00183627,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2034,0.001678171,0.002008797,0.001836536,0.001851619,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2035,0.001648402,0.001965852,0.001799613,0.00182629,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2036,0.001613456,0.001919396,0.001759509,0.001795946,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2037,0.001607133,0.001907583,0.001751197,0.001796827,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2038,0.001580189,0.001876695,0.001723753,0.001768236,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2039,0.001584164,0.001884504,0.00172778,0.001770228,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2040,0.001626625,0.001935496,0.001770796,0.001811421,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2041,0.001687141,0.002011786,0.001836367,0.001870568,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2042,0.001735765,0.002083224,0.001902006,0.001930889,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2043,0.00173203,0.002088028,0.001909319,0.00193142,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2044,0.001704782,0.002049311,0.001874385,0.001893801,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2045,0.592506654,0.721524175,0.659769976,0.65646929,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2046,2.86002E-05,3.66911E-05,3.29292E-05,3.13843E-05,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2047,0.000117695,0.00014732,0.000132692,0.000127413,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2048,0.000245435,0.000300016,0.000274144,0.00026675,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2049,0.000432394,0.000507252,0.000458961,0.000477283,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2050,0.000550813,0.000645254,0.000585324,0.000618493,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2051,0.000635499,0.000727123,0.000661482,0.000702308,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2052,0.000711361,0.000804998,0.000728669,0.000783887,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2053,0.000780589,0.000877345,0.000795566,0.00085915,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2054,0.000924413,0.001041215,0.000942753,0.00102444,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2055,0.001041481,0.001181765,0.001071261,0.00116804,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2056,0.001088401,0.001244599,0.001128694,0.001231944,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2057,0.001203924,0.001400706,0.001272504,0.001389706,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2058,0.001284298,0.001496409,0.001362476,0.001478248,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2059,0.001303807,0.001529765,0.001393184,0.001499701,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2060,0.001343915,0.001575644,0.001436867,0.001535355,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2061,0.001442939,0.001712909,0.001556882,0.001642767,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2062,0.001485168,0.001760714,0.001602268,0.001676735,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2063,0.001595854,0.001895346,0.001724756,0.001788292,,,
3,Avocado (grafted) [Orchard],Waste_Wood,2064,0.001603385,0.001902924,0.0017341,0.001792036,,,
3,Coffee Arabica [Fairchain],Stimulant,2024,0.563053808,1.833715279,1.541411529,0.6319066,,,
3,Coffee Arabica [Fairchain],Stimulant,2025,0.856388619,1.661367541,1.429192803,0.941317474,,,
3,Coffee Arabica [Fairchain],Stimulant,2026,1.046252309,1.631643513,1.398944699,1.142822162,,,
3,Coffee Arabica [Fairchain],Stimulant,2027,1.014402945,1.513054815,1.298102907,1.125083519,,,
3,Coffee Arabica [Fairchain],Stimulant,2028,1.133047273,1.62129913,1.399452673,1.249032648,,,
3,Coffee Arabica [Fairchain],Stimulant,2029,0,0,0,0,,,
3,Coffee Arabica [Fairchain],Stimulant,2030,0,0,0,0,,,
3,Coffee Arabica [Fairchain],Stimulant,2031,0,0,0,0,,,
3,Coffee Arabica [Fairchain],Stimulant,2032,0.306140299,0.374836261,0.313450743,0.374005169,,,
3,Coffee Arabica [Fairchain],Stimulant,2033,0.829857048,0.984199302,0.845656363,0.98148682,,,
3,Coffee Arabica [Fairchain],Stimulant,2034,1.05761582,1.398398945,1.205238688,1.391083433,,,
3,Coffee Arabica [Fairchain],Stimulant,2035,1.111637959,1.568641342,1.36792377,1.567127639,,,
3,Coffee Arabica [Fairchain],Stimulant,2036,1.068594115,1.522890866,1.336813887,1.52206612,,,
3,Coffee Arabica [Fairchain],Stimulant,2037,1.082691475,1.601583149,1.393364047,1.558721868,,,
3,Coffee Arabica [Fairchain],Stimulant,2038,1.056811006,1.551681638,1.360880925,1.26410816,,,
3,Coffee Arabica [Fairchain],Stimulant,2039,1.088227437,1.56825964,1.368411264,1.234128832,,,
3,Coffee Arabica [Fairchain],Stimulant,2040,1.150125898,1.707816348,1.465248706,1.304385524,,,
3,Coffee Arabica [Fairchain],Stimulant,2041,1.133197147,1.747907345,1.491523565,1.315816225,,,
3,Coffee Arabica [Fairchain],Stimulant,2042,1.129251584,1.763877707,1.505641708,1.306595774,,,
3,Coffee Arabica [Fairchain],Stimulant,2043,1.081223553,1.610966945,1.393486794,1.23037417,,,
3,Coffee Arabica [Fairchain],Stimulant,2044,1.071581216,1.485062351,1.306039466,1.183474142,,,
3,Coffee Arabica [Fairchain],Stimulant,2045,1.094878389,1.59393485,1.38126759,1.226513521,,,
3,Coffee Arabica [Fairchain],Stimulant,2046,1.03573525,1.435428763,1.258233852,1.169734112,,,
3,Coffee Arabica [Fairchain],Stimulant,2047,1.088778396,1.62375137,1.389802751,1.23359533,,,
3,Coffee Arabica [Fairchain],Stimulant,2048,1.185510368,1.712943482,1.481851952,1.320639493,,,
3,Coffee Arabica [Fairchain],Stimulant,2049,0,0,0,0,,,
3,Coffee Arabica [Fairchain],Stimulant,2050,0,0,0,0,,,
3,Coffee Arabica [Fairchain],Stimulant,2051,0,0,0,0,,,
3,Coffee Arabica [Fairchain],Stimulant,2052,0.285991668,0.336357688,0.287418945,0.336180138,,,
3,Coffee Arabica [Fairchain],Stimulant,2053,0.758317192,0.88129275,0.764120852,0.880487978,,,
3,Coffee Arabica [Fairchain],Stimulant,2054,1.214863276,1.470050868,1.250633531,1.468205665,,,
3,Coffee Arabica [Fairchain],Stimulant,2055,1.226089323,1.742846771,1.483733353,1.742400197,,,
3,Coffee Arabica [Fairchain],Stimulant,2056,1.089265573,1.587079948,1.380634365,1.586693874,,,
3,Coffee Arabica [Fairchain],Stimulant,2057,1.159463296,1.829883017,1.556356395,1.828948005,,,
3,Coffee Arabica [Fairchain],Stimulant,2058,1.134808818,1.724564916,1.472288706,1.593483399,,,
3,Coffee Arabica [Fairchain],Stimulant,2059,1.076638734,1.578137683,1.373116897,1.261416713,,,
3,Coffee Arabica [Fairchain],Stimulant,2060,1.084261585,1.552523284,1.348402874,1.227667558,,,
3,Coffee Arabica [Fairchain],Stimulant,2061,1.180552018,1.82937087,1.553405054,1.348217945,,,
3,Coffee Arabica [Fairchain],Stimulant,2062,1.114882231,1.646649508,1.429449707,1.253879368,,,
3,Coffee Arabica [Fairchain],Stimulant,2063,1.224338088,1.886496946,1.584654993,1.386547342,,,
3,Coffee Arabica [Fairchain],Stimulant,2064,1.341690255,1.879816545,1.639482736,1.499911629,,,
3,Cordia africana,Fruit,2024,0.042213531,0.058871323,0.056081151,0.04625295,,,
3,Cordia africana,Fruit,2025,0.035644016,0.040471762,0.038509165,0.03765771,,,
3,Cordia africana,Fruit,2026,0.040890771,0.043743745,0.041609914,0.041338331,,,
3,Cordia africana,Fruit,2027,0.038753055,0.042180021,0.040775847,0.041274722,,,
3,Cordia africana,Fruit,2028,0.03896156,0.041323573,0.039720623,0.040373097,,,
3,Cordia africana,Fruit,2029,0.063963831,0.064815371,0.061831403,0.064955122,,,
3,Cordia africana,Fruit,2030,0.04215333,0.047915842,0.046601759,0.047395253,,,
3,Cordia africana,Fruit,2031,0.032510614,0.032784945,0.031219423,0.0309575,,,
3,Cordia africana,Fruit,2032,0.048634334,0.051573235,0.050205694,0.051346987,,,
3,Cordia africana,Fruit,2033,0.035525379,0.038646766,0.03750596,0.038423341,,,
3,Cordia africana,Fruit,2034,0.02973282,0.031299057,0.02927889,0.030954466,,,
3,Cordia africana,Fruit,2035,0.022286851,0.02427155,0.022731724,0.024263278,,,
3,Cordia africana,Fruit,2036,0.020926145,0.022916852,0.021464317,0.022890217,,,
3,Cordia africana,Fruit,2037,0.025717366,0.028156487,0.026503195,0.028208532,,,
3,Cordia africana,Fruit,2038,0.021465911,0.024077245,0.022812626,0.023703537,,,
3,Cordia africana,Fruit,2039,0.030135946,0.03255366,0.030945675,0.032155445,,,
3,Cordia africana,Fruit,2040,0.037595734,0.040054748,0.037734378,0.039210037,,,
3,Cordia africana,Fruit,2041,0.044915423,0.048179695,0.045598216,0.046976446,,,
3,Cordia africana,Fruit,2042,0.041994045,0.04690708,0.045082409,0.04594903,,,
3,Cordia africana,Fruit,2043,0.029812231,0.034746066,0.03337729,0.033527899,,,
3,Cordia africana,Fruit,2044,0.026225585,0.027250379,0.026071732,0.026865508,,,
3,Cordia africana,Fruit,2045,0.02936288,0.033067561,0.031547817,0.032027768,,,
3,Cordia africana,Fruit,2046,0.027575213,0.029053347,0.027600982,0.028499539,,,
3,Cordia africana,Fruit,2047,0.043268612,0.046735525,0.044625987,0.045457135,,,
3,Cordia africana,Fruit,2048,0.033298698,0.036486499,0.035135963,0.035674486,,,
3,Cordia africana,Fruit,2049,0.052155378,0.05314609,0.051106864,0.053207295,,,
3,Cordia africana,Fruit,2050,0.045482728,0.051140184,0.049730772,0.051246814,,,
3,Cordia africana,Fruit,2051,0.029148492,0.028981186,0.027512918,0.028504756,,,
3,Cordia africana,Fruit,2052,0.027321558,0.027367688,0.025138713,0.02739229,,,
3,Cordia africana,Fruit,2053,0.024089536,0.023028659,0.021954175,0.023016241,,,
3,Cordia africana,Fruit,2054,0.041587987,0.041835066,0.040051035,0.041807172,,,
3,Cordia africana,Fruit,2055,0.036332326,0.037118796,0.034919984,0.037173149,,,
3,Cordia africana,Fruit,2056,0.028226905,0.03037753,0.028765442,0.030363102,,,
3,Cordia africana,Fruit,2057,0.04130036,0.047433624,0.045575916,0.047414886,,,
3,Cordia africana,Fruit,2058,0.034145985,0.036101836,0.034535592,0.035980625,,,
3,Cordia africana,Fruit,2059,0.025663022,0.029001233,0.027312247,0.028516722,,,
3,Cordia africana,Fruit,2060,0.029764143,0.031139852,0.029536069,0.030664949,,,
3,Cordia africana,Fruit,2061,0.0447857,0.049684399,0.046816907,0.048150389,,,
3,Cordia africana,Fruit,2062,0.035558576,0.03750443,0.035830045,0.036497512,,,
3,Cordia africana,Fruit,2063,0.051687593,0.055241982,0.052497907,0.054159166,,,
3,Cordia africana,Fruit,2064,0,0,0,0,,,
3,Cordia africana,FuelWood,2024,0,0,0,0,,,
3,Cordia africana,FuelWood,2025,0,0,0,0,,,
3,Cordia africana,FuelWood,2026,0.092487176,0.103153339,0.098588221,0.096502476,,,
3,Cordia africana,FuelWood,2027,0,0,0,0,,,
3,Cordia africana,FuelWood,2028,0,0,0,0,,,
3,Cordia africana,FuelWood,2029,0,0,0,0,,,
3,Cordia africana,FuelWood,2030,0.108477121,0.119462436,0.11443898,0.11387866,,,
3,Cordia africana,FuelWood,2031,0,0,0,0,,,
3,Cordia africana,FuelWood,2032,0,0,0,0,,,
3,Cordia africana,FuelWood,2033,0,0,0,0,,,
3,Cordia africana,FuelWood,2034,0.114407806,0.124277446,0.119224951,0.119463192,,,
3,Cordia africana,FuelWood,2035,0,0,0,0,,,
3,Cordia africana,FuelWood,2036,0,0,0,0,,,
3,Cordia africana,FuelWood,2037,0,0,0,0,,,
3,Cordia africana,FuelWood,2038,0.107213297,0.116680456,0.111507803,0.112915004,,,
3,Cordia africana,FuelWood,2039,0,0,0,0,,,
3,Cordia africana,FuelWood,2040,0,0,0,0,,,
3,Cordia africana,FuelWood,2041,0,0,0,0,,,
3,Cordia africana,FuelWood,2042,0.112364901,0.122340518,0.116662418,0.118718281,,,
3,Cordia africana,FuelWood,2043,0,0,0,0,,,
3,Cordia africana,FuelWood,2044,0,0,0,0,,,
3,Cordia africana,FuelWood,2045,0,0,0,0,,,
3,Cordia africana,FuelWood,2046,0.110762225,0.120951657,0.11546395,0.117519704,,,
3,Cordia africana,FuelWood,2047,0,0,0,0,,,
3,Cordia africana,FuelWood,2048,0,0,0,0,,,
3,Cordia africana,FuelWood,2049,0.118494144,0.128240489,0.122544633,0.125067963,,,
3,Cordia africana,FuelWood,2050,0,0,0,0,,,
